24370
47741
61380
24449
47863
61557
24449
47863
61557
24619
48203
61963
24402
47846
61514
24402
47846
61514
24619
48203
61963
24512
48062
61793
24512
48062
61793
24856
48550
62313
24856
48550
62313
24856
48550
62313
25466
49737
63903
25466
49737
63903
25466
49737
63903
25286
49422
63464
25286
49422
63464
25286
49422
63464
25354
50062
64403
25354
50062
64403
25354
50062
64403
25901
51136
65783
25901
51136
65783
25901
51136
65783
25825
50993
65615
25825
50993
65615
25825
50993
65615
3476.5
4165
4482.9
3468
4037.5
4272.1
3468
4037.5
4272.1
3661.8
4068.1
4306.1
3564.9
4134.4
4377.5
3564.9
4134.4
4377.5
3661.8
4068.1
4306.1
3396.6
4013.7
4294.2
3396.6
4013.7
4294.2
3238.5
3632.9
3877.7
3238.5
3632.9
3877.7
3238.5
3632.9
3877.7
2993.7
3495.2
3779.1
2993.7
3495.2
3779.1
2993.7
3495.2
3779.1
2551.7
2912.1
3141.6
2551.7
2912.1
3141.6
2551.7
2912.1
3141.6
2567
3014.1
3267.4
2567
3014.1
3267.4
2567
3014.1
3267.4
2160.7
2492.2
2725.1
2160.7
2492.2
2725.1
2160.7
2492.2
2725.1
2640.1
3175.6
3435.7
2640.1
3175.6
3435.7
2640.1
3175.6
3435.7
3128
3901.5
4219.4
2539.8
3216.4
3536
2539.8
3216.4
3536
2543.2
3068.5
3354.1
2527.9
3156.9
3466.3
2527.9
3156.9
3466.3
2543.2
3068.5
3354.1
2648.6
3301.4
3602.3
2648.6
3301.4
3602.3
2310.3
2725.1
2981.8
2310.3
2725.1
2981.8
2310.3
2725.1
2981.8
2238.9
2818.6
3099.1
2238.9
2818.6
3099.1
2238.9
2818.6
3099.1
1837.7
2232.1
2485.4
1837.7
2232.1
2485.4
1837.7
2232.1
2485.4
1717
2244
2507.5
1717
2244
2507.5
1717
2244
2507.5
1188.3
1492.6
1713.6
1188.3
1492.6
1713.6
1188.3
1492.6
1713.6
1997.5
2597.6
2888.3
1997.5
2597.6
2888.3
1997.5
2597.6
2888.3
5013.3
6424.3
6879.9
5013.3
6424.3
6879.9
5013.3
6424.3
6879.9
5013.3
6424.3
6879.9
5013.3
6424.3
6879.9
5013.3
6424.3
6879.9
5013.3
6424.3
6879.9
5013.3
6424.3
6879.9
5013.3
6424.3
6879.9
6533.1
9353.4
10234
6533.1
9353.4
10234
6533.1
9353.4
10234
6533.1
9353.4
10234
6533.1
9353.4
10234
6533.1
9353.4
10234
6533.1
9353.4
10234
6533.1
9353.4
10234
6533.1
9353.4
10234
4273.8
5414.5
5783.4
4273.8
5414.5
5783.4
4273.8
5414.5
5783.4
5088.1
7009.1
7485.1
5088.1
7009.1
7485.1
5088.1
7009.1
7485.1
5088.1
7009.1
7485.1
5088.1
7009.1
7485.1
5088.1
7009.1
7485.1
5654.2
8071.6
8933.5
5654.2
8071.6
8933.5
5654.2
8071.6
8933.5
5654.2
8071.6
8933.5
5654.2
8071.6
8933.5
5654.2
8071.6
8933.5
5654.2
8071.6
8933.5
5654.2
8071.6
8933.5
5654.2
8071.6
8933.5
6788.1
10161
11319
6788.1
10161
11319
6788.1
10161
11319
6788.1
10161
11319
6788.1
10161
11319
6788.1
10161
11319
6788.1
10161
11319
6788.1
10161
11319
6788.1
10161
11319
5006.5
6420.9
6929.2
5006.5
6420.9
6929.2
5006.5
6420.9
6929.2
5734.1
7908.4
8755
5734.1
7908.4
8755
5734.1
7908.4
8755
5734.1
7908.4
8755
5734.1
7908.4
8755
5734.1
7908.4
8755
11076
21524
27486
11076
21524
27486
11076
21524
27486
11076
21524
27486
11076
21524
27486
11076
21524
27486
11076
21524
27486
11076
21524
27486
11076
21524
27486
8673.4
15069
17864
8673.4
15069
17864
8673.4
15069
17864
8673.4
15069
17864
8673.4
15069
17864
8673.4
15069
17864
8673.4
15069
17864
8673.4
15069
17864
8673.4
15069
17864
10062
18817
23518
10062
18817
23518
10062
18817
23518
8930.1
15640
18872
8930.1
15640
18872
8930.1
15640
18872
8930.1
15640
18872
8930.1
15640
18872
8930.1
15640
18872
5859.9
6580.7
6881.6
5859.9
6580.7
6881.6
5859.9
6580.7
6881.6
5859.9
6580.7
6881.6
5859.9
6580.7
6881.6
5859.9
6580.7
6881.6
5859.9
6580.7
6881.6
5859.9
6580.7
6881.6
5859.9
6580.7
6881.6
5997.6
7153.6
7565
5997.6
7153.6
7565
5997.6
7153.6
7565
5997.6
7153.6
7565
5997.6
7153.6
7565
5997.6
7153.6
7565
5997.6
7153.6
7565
5997.6
7153.6
7565
5997.6
7153.6
7565
4907.9
5693.3
6091.1
4907.9
5693.3
6091.1
4907.9
5693.3
6091.1
5079.6
6031.6
6437.9
5079.6
6031.6
